No	Species	Species_ID	Functional_group	Family	Order	Sex	k	Linf_cm	Type_L	t0_yr	M_m	F_m	Z_m	M_method	Length_at_first_capture_cm	Length_at_recruitment_cm	L50_female_cm	A50_female_yr	Lifespan_yr	L50_Theo_cm	Exploited	In_ECS.SCS	Questionable	note	Ref_author	Ref_year	a_LW	b_LW	c_LW	note_LW	Sample_size	Growth_curve_fitting
411	Lutjanus_fulviflamma	48	Reef	Lutjanidae	Perciformes	F	0.12	30.45	TL	-3.9	NA	0.15	0.42	Pauly	NA	NA	NA	NA	NA	20.3	Yes	Yes	No	NA	Kamukuru	2005	0.0078403	2.455	-4.692	NA	NA	Non_linear
412	Lutjanus_fulviflamma	48	Reef	Lutjanidae	Perciformes	M	0.16	27.99	TL	-2.7	NA	0.29	0.56	Pauly	NA	NA	NA	NA	NA	18.66	Yes	Yes	No	NA	Kamukuru	2005	0.0078403	2.455	-4.692	NA	NA	Non_linear
413	Lutjanus_fulviflamma	48	Reef	Lutjanidae	Perciformes	F	0.18	28.49	TL	-2.2	NA	0.22	0.49	Pauly	NA	NA	NA	NA	NA	18.99333333	Yes	Yes	No	NA	Kamukuru	2005	0.0078403	2.455	-4.692	NA	NA	Non_linear
414	Lutjanus_fulviflamma	48	Reef	Lutjanidae	Perciformes	M	0.14	28.6	TL	-4.2	NA	0.38	0.65	Pauly	NA	NA	NA	NA	NA	19.06666667	Yes	Yes	No	NA	Kamukuru	2005	0.0078403	2.455	-4.692	NA	NA	Non_linear
415	Lutjanus_fulviflamma	48	Reef	Lutjanidae	Perciformes	F	0.19	27.95	TL	-2	NA	1.1	1.37	Pauly	NA	NA	NA	NA	NA	18.63333333	Yes	Yes	No	NA	Kamukuru	2005	0.0078403	2.455	-4.692	NA	NA	Non_linear
416	Lutjanus_fulviflamma	48	Reef	Lutjanidae	Perciformes	M	0.19	28.11	TL	-2	NA	1.36	1.63	Pauly	NA	NA	NA	NA	NA	18.74	Yes	Yes	No	NA	Kamukuru	2005	0.0078403	2.455	-4.692	NA	NA	Non_linear
417	Lutjanus_fulviflamma	48	Reef	Lutjanidae	Perciformes	F	0.17	30.15	TL	-1.9	NA	1.44	1.71	Pauly	NA	NA	NA	NA	NA	20.1	Yes	Yes	No	NA	Kamukuru	2005	0.0078403	2.455	-4.692	NA	NA	Non_linear
418	Lutjanus_fulviflamma	48	Reef	Lutjanidae	Perciformes	M	0.14	32.8	TL	-2.1	NA	1.02	1.29	Pauly	NA	NA	NA	NA	NA	21.86666667	Yes	Yes	No	NA	Kamukuru	2005	0.0078403	2.455	-4.692	NA	NA	Non_linear
419	Hipposcarus_longiceps	49	Reef	Scaridae	Labriformes	B	0.278	40.11	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	26.74	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	14	NA
420	Hipposcarus_longiceps	49	Reef	Scaridae	Labriformes	B	0.5	43.9	FL	NA	1.02	0.647	1.667	Pauly	NA	NA	NA	NA	NA	29.26666667	Yes	Yes	No	NA	Kitalong	1994	NA	NA	NA	NA	530	Length_based
421	Hipposcarus_longiceps	49	Reef	Scaridae	Labriformes	B	1.19	40.11	FL	-0.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.74	Yes	Yes	No	NA	Sabetian	2010	NA	NA	NA	NA	67	Non_linear
422	Hipposcarus_longiceps	49	Reef	Scaridae	Labriformes	B	0.76	36.6	FL	-0.055	NA	NA	0.71	NA	NA	NA	31.7	3.12	NA	24.4	Yes	Yes	No	NA	Taylor_and_Choat	2014	NA	NA	NA	NA	64	Non_linear
423	Scarus_psittacus	50	Reef	Scaridae	Labriformes	B	1.19	17.2	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.46666667	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
424	Scarus_psittacus	50	Reef	Scaridae	Labriformes	B	1.51	17.5	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.66666667	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
425	Scarus_psittacus	50	Reef	Scaridae	Labriformes	B	0.347	21.49	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.32666667	Yes	Yes	No	NA	Choat	1996	0.048295157	2.9	0	NA	40	Non_linear
426	Scarus_psittacus	50	Reef	Scaridae	Labriformes	B	1.8	20.4085	SL	NA	2.82	NA	NA	Pauly	NA	NA	NA	NA	NA	13.60566667	No	Yes	No	NA	Murty	2002	0.025754663	2.903	0	NA	2149	Length_based
427	Scarus_psittacus	50	Reef	Scaridae	Labriformes	B	0.91	17.2431	SL	-0.083	NA	NA	1.03	NA	NA	NA	10.3	NA	3.8	11.4954	Yes	Yes	No	NA	Taylor_and_Choat	2014	NA	NA	0	NA	114	Non_linear
428	Scarus_psittacus	50	Reef	Scaridae	Labriformes	B	1.653	21.7	SL	-0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.46666667	Yes	Yes	No	NA	Page	1998	0.0226	3	0	NA	NA	NA
429	Odonus_niger	51	Reef	Balistidae	Tetraodontiformes	B	0.75	28.39	TL	0.002	0.27	0.8	1.07	Pauly	NA	NA	NA	NA	NA	18.92666667	Yes	Yes	No	NA	Vaitheeswaran	2015	0.031697864	2.2	0	NA	NA	Length_based
430	Odonus_niger	51	Reef	Balistidae	Tetraodontiformes	B	0.78	33	TL	0.214	1.48	1.32	2.8	Pauly	16.41	NA	NA	NA	NA	22	Yes	Yes	No	NA	Ramachandran	2010	0.066501279	2.5218	0	NA	NA	Length_based
431	Chaetodon_auriga	52	Reef	Chaetodontidae	Perciformes	B	1.5	17.4	TL	NA	2.75	NA	NA	Pauly	NA	NA	NA	NA	NA	11.6	No	Yes	No	NA	Murty	2002	0.052065131	2.641	0	NA	36	Length_based
432	Siganus_fuscescens	53	Reef	Siganidae	Perciformes	B	0.85	25	TL	NA	1.66	NA	NA	Pauly	NA	NA	NA	NA	NA	16.66666667	Yes	Yes	No	NA	Del_Norte_and_Pauly	1990	0.0028	2.922	0	NA	NA	Length_based
433	Acanthurus_nigricans	54	Reef	Acanthuridae	Acanthuriformes	B	0.28	14.3	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	9.533333333	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	62	NA
434	Acanthurus_nigrofuscus	55	Reef	Acanthuridae	Acanthuriformes	B	0.783	15.036	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	10.024	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
435	Acanthurus_nigrofuscus	55	Reef	Acanthuridae	Acanthuriformes	B	0.38	15.036	FL	-3.03	NA	NA	NA	NA	NA	NA	13.5	NA	NA	10.024	Yes	Yes	No	NA	Hart_and_Russ	1996	NA	NA	NA	NA	69	Non_linear
436	Acanthurus_nigrofuscus	55	Reef	Acanthuridae	Acanthuriformes	B	0.51	15.036	FL	-1.81	NA	NA	NA	NA	NA	NA	10.5	NA	NA	10.024	Yes	Yes	No	NA	Hart_and_Russ	1996	NA	NA	NA	NA	95	Non_linear
437	Acanthurus_nigrofuscus	55	Reef	Acanthuridae	Acanthuriformes	B	0.45	15.036	FL	-2.26	NA	NA	NA	NA	NA	NA	10.5	NA	NA	10.024	Yes	Yes	No	NA	Hart_and_Russ	1996	NA	NA	NA	NA	87	Non_linear
438	Acanthurus_auranticavus	56	Reef	Acanthuridae	Acanthuriformes	B	0.68	23.5	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	15.66666667	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
439	Acanthurus_olivaceus	57	Reef	Acanthuridae	Acanthuriformes	B	1.07	21	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	33	14	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	79	NA
440	Acanthurus_xanthopterus	58	Reef	Acanthuridae	Acanthuriformes	B	0.287	42.6	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	34	28.4	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	28	NA
441	Naso_brachycentron	59	Reef	Acanthuridae	Acanthuriformes	B	0.429	43.4	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	31	28.93333333	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
442	Naso_brevirostris	60	Reef	Acanthuridae	Acanthuriformes	B	0.402	30.4	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	20.26666667	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	120	NA
443	Naso_hexacanthus	61	Reef	Acanthuridae	Acanthuriformes	B	0.221	52.7	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	44	35.13333333	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	59	NA
444	Naso_lituratus	62	Reef	Acanthuridae	Acanthuriformes	B	0.755	23.9274	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	39	15.9516	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
445	Naso_lituratus	62	Reef	Acanthuridae	Acanthuriformes	B	0.35	35.1	FL	NA	1.683	0.86	0.823	Pauly	NA	NA	NA	NA	NA	23.4	Yes	Yes	No	NA	Kitalong	1994	NA	NA	NA	NA	421	Length_based
446	Naso_lituratus	62	Reef	Acanthuridae	Acanthuriformes	B	1.38	21.2	FL	-0.2	NA	NA	NA	NA	NA	NA	NA	2.2	NA	14.13333333	Yes	Yes	No	NA	Taylor	2014	NA	NA	NA	NA	236	Non_linear
447	Naso_lituratus	62	Reef	Acanthuridae	Acanthuriformes	B	0.93	20.4	FL	-0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.6	Yes	Yes	No	NA	Taylor	2014	NA	NA	NA	NA	126	Non_linear
448	Naso_lituratus	62	Reef	Acanthuridae	Acanthuriformes	F	1.05	23.22	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.48	Yes	Yes	No	NA	Moore	2014	NA	NA	NA	NA	19	Non_linear
449	Naso_lituratus	62	Reef	Acanthuridae	Acanthuriformes	M	0.92	27.05	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.03333333	Yes	Yes	No	NA	Moore	2014	NA	NA	NA	NA	20	Non_linear
450	Naso_tuberosus	63	Reef	Acanthuridae	Acanthuriformes	B	0.428	45.9	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	30.6	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	91	NA
451	Naso_unicornis	64	Reef	Acanthuridae	Acanthuriformes	B	0.489	43.425	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	28.95	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	59	NA
452	Naso_unicornis	64	Reef	Acanthuridae	Acanthuriformes	B	0.14	64.125	FL	NA	0.413	0.27	0.683	Pauly	NA	NA	NA	NA	NA	42.75	Yes	Yes	No	NA	Kitalong	1994	NA	NA	NA	NA	595	Length_based
453	Naso_unicornis	64	Reef	Acanthuridae	Acanthuriformes	B	0.36	47.1	FL	-0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.4	Yes	Yes	No	NA	Taylor	2014	0.036289608	2.829	0	NA	226	Non_linear
454	Naso_unicornis	64	Reef	Acanthuridae	Acanthuriformes	B	0.22	49.5	FL	-0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	33	Yes	Yes	No	NA	Taylor	2014	0.01750269	3.116	0	NA	247	Non_linear
455	Zebrasoma_scopas	65	Reef	Acanthuridae	Acanthuriformes	B	0.425	13.3	SL	-0.49	NA	NA	NA	NA	NA	NA	NA	NA	30	8.866666667	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	33	NA
456	Zebrasoma_veliferum	66	Reef	Acanthuridae	Acanthuriformes	B	0.282	20.8	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	30	13.86666667	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
457	Cetoscarus_bicolor	67	Reef	Scaridae	Labriformes	B	0.255	45.9311	FL	-0.09	NA	NA	NA	NA	NA	NA	NA	NA	30	30.62073333	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	65	NA
458	Cetoscarus_bicolor	67	Reef	Scaridae	Labriformes	B	0.59	40.2	FL	-0.065	NA	NA	0.27	NA	NA	NA	32.3	3.05	NA	26.8	Yes	Yes	No	NA	Taylor_Choat	2014	NA	NA	NA	NA	47	Non_linear
459	Cetoscarus_bicolor	67	Reef	Scaridae	Labriformes	B	0.29	47.15	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.43333333	Yes	Yes	No	NA	Barba	2010	NA	NA	NA	NA	NA	Non_linear
460	Scarus_altipinnis	68	Reef	Scaridae	Labriformes	B	0.253	41.47	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	27.64666667	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
461	Scarus_altipinnis	68	Reef	Scaridae	Labriformes	B	0.66	33.9	FL	-0.069	NA	NA	0.25	NA	NA	NA	25.1	NA	7.8	22.6	Yes	Yes	No	NA	Taylor_Choat	2014	NA	NA	NA	NA	53	Non_linear
462	Scarus_chameleon	69	Reef	Scaridae	Labriformes	B	0.716	23.1	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	15.4	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
463	Scarus_niger	70	Reef	Scaridae	Labriformes	B	0.736	29.3538	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	19.5692	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
464	Scarus_niger	70	Reef	Scaridae	Labriformes	B	0.989	21.0706	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	14.04706667	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	NA	NA
465	Scarus_niger	70	Reef	Scaridae	Labriformes	B	0.72	29.40724	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.60482667	Yes	Yes	No	NA	Gust	2002	NA	NA	NA	NA	78	Non_linear
466	Scarus_niger	70	Reef	Scaridae	Labriformes	B	0.93	21.24428	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.16285333	Yes	Yes	No	NA	Gust	2002	NA	NA	NA	NA	66	Non_linear
467	Scarus_niger	70	Reef	Scaridae	Labriformes	B	0.367	31.45132	FL	-0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.96754667	Yes	Yes	No	NA	Choat_and_Robertson	1996	0.031617907	3.09	0	NA	60	Non_linear
468	Scarus_niger	70	Reef	Scaridae	Labriformes	B	0.68	28.84	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.22666667	Yes	Yes	No	NA	Barba	2010	NA	NA	NA	NA	40	Non_linear
469	Scarus_niger	70	Reef	Scaridae	Labriformes	B	0.93	21.49	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.32666667	Yes	Yes	No	NA	Barba	2010	NA	NA	NA	NA	54	Non_linear
470	Scarus_rivulatus	71	Reef	Scaridae	Labriformes	B	0.22	30.9	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	20.6	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	197	NA
471	Scarus_schlegeli	72	Reef	Scaridae	Labriformes	B	0.224	31.78416	FL	-0.526	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.18944	Yes	Yes	No	NA	Choat	1996	0.024519575	3.12	0	NA	50	Non_linear
472	Scarus_schlegeli	72	Reef	Scaridae	Labriformes	B	0.403	26.3856	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	17.5904	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	64	NA
473	Scarus_schlegeli	72	Reef	Scaridae	Labriformes	B	1.03	25.2	FL	-0.06	NA	NA	0.81	NA	NA	NA	NA	1.99	NA	16.8	Yes	Yes	No	NA	Taylor_Choat	2014	NA	NA	NA	NA	116	Non_linear
474	Scarus_rubroviolaceus	73	Reef	Scaridae	Labriformes	B	0.66	37.6	FL	-0.062	NA	NA	0.63	NA	NA	NA	27.1	1.91	NA	25.06666667	Yes	Yes	No	NA	Taylor_Choat	2014	NA	NA	NA	NA	57	Non_linear
475	Scarus_rubroviolaceus	73	Reef	Scaridae	Labriformes	B	0.431	30.83	FL	-0.092	0.387	NA	NA	Pauly	NA	NA	NA	NA	NA	20.55333333	Yes	Yes	No	NA	Grandcourt	2002	NA	NA	NA	NA	54	Non_linear
476	Scarus_rubroviolaceus	73	Reef	Scaridae	Labriformes	F	0.589	29.04	FL	-0.072	0.387	NA	NA	Pauly	NA	NA	NA	NA	NA	19.36	Yes	Yes	No	NA	Grandcourt	2002	NA	NA	NA	NA	45	Non_linear
477	Naso_vlamingii	74	Reef	Acanthuridae	Acanthuriformes	B	0.264	37.9	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	45	25.26666667	Yes	Yes	No	NA	Choat_and_Robertson	2002	NA	NA	NA	NA	99	NA
478	Calotomus_carolinus	75	Reef	Scaridae	Labriformes	B	0.91	26.3	FL	-0.065	NA	NA	NA	NA	NA	NA	16.8	1.14	NA	17.53333333	Yes	Yes	No	NA	Taylor_Choat	2014	NA	NA	NA	NA	34	Non_linear
479	Chlorurus_frontalis	76	Reef	Scaridae	Labriformes	B	0.71	37.2	FL	-0.058	NA	NA	0.38	NA	NA	NA	24	1.55	NA	24.8	Yes	Yes	No	NA	Taylor_Choat	2014	NA	NA	NA	NA	83	Non_linear
480	Chlorurus_spilurus	77	Reef	Scaridae	Labriformes	B	0.95	21.8	FL	-0.075	NA	NA	0.59	NA	NA	NA	NA	NA	NA	14.53333333	Yes	Yes	No	NA	Taylor_Choat	2014	NA	NA	NA	NA	347	Non_linear
481	Scarus_forsteni	78	Reef	Scaridae	Labriformes	B	0.88	28.1	FL	-0.035	NA	NA	0.34	NA	NA	NA	21.6	1.79	NA	18.73333333	Yes	Yes	No	NA	Taylor_Choat	2014	NA	NA	NA	NA	80	Non_linear
482	Scarus_ghobban	79	Reef	Scaridae	Labriformes	B	1.8	25.071	FL	NA	1.26	NA	NA	Pauly	NA	NA	NA	NA	NA	18.26666667	No	Yes	No	NA	Murty	2002	NA	NA	NA	NA	40	Length_based
483	Scarus_ghobban	79	Reef	Scaridae	Labriformes	B	0.473	27.49	FL	-0.244	0.472	NA	NA	Pauly	NA	NA	NA	NA	NA	18.32666667	Yes	Yes	No	NA	Grandcourt	2002	NA	NA	NA	NA	133	Non_linear
484	Scarus_ghobban	79	Reef	Scaridae	Labriformes	F	0.608	25.48	FL	-0.206	0.472	NA	NA	Pauly	NA	NA	NA	NA	NA	16.98666667	Yes	Yes	No	NA	Grandcourt	2002	NA	NA	NA	NA	104	Non_linear
485	Scarus_ghobban	79	Reef	Scaridae	Labriformes	B	1.41	31	FL	-0.035	NA	NA	0.5	NA	NA	NA	NA	NA	NA	20.66666667	Yes	Yes	No	NA	Taylor_Choat	2014	NA	NA	NA	NA	31	Non_linear
486	Scarus_ferrugineus	80	Reef	Scaridae	Labriformes	B	0.1	61.4	SL	-2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.93333333	Yes	Yes	No	NA	Ali	2011	0.0192	3.09	0	NA	245	Ford_Walford
487	Hipposcarus_harid	81	Reef	Scaridae	Labriformes	B	0.17	52.08112	TL	-1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.72074667	Yes	Yes	No	NA	Ali	2011	0.025	2.99	0	NA	175	Ford_Walford
488	Hipposcarus_harid	81	Reef	Scaridae	Labriformes	B	0.23	57.16	TL	-0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.10666667	Yes	Yes	No	NA	Mehanna	2014	NA	NA	NA	NA	1000	Ford_Walford
489	Siganus_sutor	82	Reef	Siganidae	Perciformes	B	0.648	43.28	FL	-0.379	0.631	NA	NA	Pauly	NA	NA	NA	NA	NA	28.85333333	Yes	Yes	No	NA	Grandcourt	2002	NA	NA	NA	NA	82	Non_linear
490	Siganus_sutor	82	Reef	Siganidae	Perciformes	F	0.511	52.1	FL	-0.363	0.631	NA	NA	Pauly	NA	NA	NA	NA	NA	34.73333333	Yes	Yes	No	NA	Grandcourt	2002	NA	NA	NA	NA	51	Non_linear
491	Siganus_sutor	82	Reef	Siganidae	Perciformes	B	0.657	48.672	FL	0.06	1.2	0.9	2.1	Pauly	NA	NA	NA	NA	NA	32.448	Yes	Yes	No	NA	Jehangeer	1988	NA	NA	NA	NA	3888	Non_linear
492	Epinephelus_chlorostigma	83	Reef	Serranidae	Perciformes	B	0.277	38.68	FL	-0.141	0.365	NA	NA	Pauly	NA	NA	NA	NA	NA	25.78666667	Yes	Yes	No	NA	Grandcourt	2002	NA	NA	NA	NA	159	Non_linear
493	Epinephelus_chlorostigma	83	Reef	Serranidae	Perciformes	M	0.26	39.24	FL	-0.153	0.365	NA	NA	Pauly	NA	NA	NA	NA	NA	26.16	Yes	Yes	No	NA	Grandcourt	2002	NA	NA	NA	NA	46	Non_linear
494	Epinephelus_chlorostigma	83	Reef	Serranidae	Perciformes	F	0.286	38.36	FL	-0.135	0.365	NA	NA	Pauly	NA	NA	NA	NA	NA	25.57333333	Yes	Yes	No	NA	Grandcourt	2002	NA	NA	NA	NA	113	Non_linear
495	Lethrinus_lentjan	84	Reef	Lethrinidae	Perciformes	B	0.165	37.27	FL	-0.254	0.238	NA	NA	Pauly	NA	NA	NA	NA	NA	24.84666667	Yes	Yes	No	NA	Grandcourt	2002	NA	NA	NA	NA	53	Non_linear
496	Lethrinus_lentjan	84	Reef	Lethrinidae	Perciformes	B	0.7	33.9	FL	-0.04	0.22	0.22	0.44	Hoenig	NA	NA	NA	NA	NA	22.6	Yes	Yes	No	NA	Grandcourt	2001	0.027	2.88	0	NA	700	Non_linear
497	Lethrinus_lentjan	84	Reef	Lethrinidae	Perciformes	M	0.85	30.7	FL	-0.04	NA	NA	NA	Hoenig	NA	NA	24.6	1.8	NA	20.46666667	Yes	Yes	No	NA	Grandcourt	2001	NA	NA	NA	NA	241	Non_linear
498	Lethrinus_lentjan	84	Reef	Lethrinidae	Perciformes	F	0.69	34.1	FL	-0.04	NA	NA	NA	Hoenig	NA	NA	27.7	2.4	NA	22.73333333	Yes	Yes	No	NA	Grandcourt	2001	NA	NA	NA	NA	459	Non_linear
499	Lethrinus_lentjan	84	Reef	Lethrinidae	Perciformes	B	0.27	57.728	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.48533333	Yes	Yes	No	NA	Toor	1964	NA	NA	NA	NA	3356	Length_based
500	Lethrinus_mahsena	85	Reef	Lethrinidae	Perciformes	B	0.207	29.26	FL	-0.343	0.304	NA	NA	Pauly	NA	NA	NA	NA	NA	19.50666667	Yes	Yes	No	NA	Grandcourt	2002	NA	NA	NA	NA	312	Non_linear
501	Lethrinus_mahsena	85	Reef	Lethrinidae	Perciformes	M	0.194	30.75	FL	-0.346	0.304	NA	NA	Pauly	NA	NA	NA	NA	NA	20.5	Yes	Yes	No	NA	Grandcourt	2002	NA	NA	NA	NA	92	Non_linear
502	Lethrinus_mahsena	85	Reef	Lethrinidae	Perciformes	F	0.221	28.29	FL	-0.332	0.304	NA	NA	Pauly	NA	NA	NA	NA	NA	18.86	Yes	Yes	No	NA	Grandcourt	2002	NA	NA	NA	NA	223	Non_linear
503	Lethrinus_mahsena	85	Reef	Lethrinidae	Perciformes	B	0.13	62.8168	FL	0.66	0.31	NA	NA	Pauly	NA	NA	NA	NA	NA	41.87786667	Yes	Yes	No	NA	Dharmendra	2005	NA	NA	NA	NA	14522	Length_based
504	Lethrinus_mahsena	85	Reef	Lethrinidae	Perciformes	B	0.38	34.1	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.73333333	Yes	Yes	No	NA	Pilling	2000	NA	NA	NA	NA	222	NA
505	Caranx_lugubris	86	Benthopelagic	Carangidae	Carangiformes	B	0.41	50.8	SL	NA	0.35	NA	NA	Hoenig	NA	NA	NA	NA	NA	33.86666667	Yes	Yes	No	NA	Fry	2006	NA	NA	NA	NA	12	NA
506	Caranx_tille	87	Reef	Carangidae	Carangiformes	B	0.29	57.5	SL	NA	0.6	NA	NA	Hoenig	NA	NA	NA	NA	NA	38.33333333	Yes	Yes	No	NA	Fry	2006	NA	NA	NA	NA	14	NA
507	Lethrinus_erythracanthus	88	Reef	Lethrinidae	Perciformes	B	0.56	31.8	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.2	Yes	Yes	No	NA	Fry	2006	NA	NA	NA	NA	15	NA
508	Wattsia_mossambica	89	Reef	Lethrinidae	Perciformes	B	0.54	35.9	SL	NA	0.38	NA	NA	Hoenig	NA	NA	NA	NA	NA	23.93333333	Yes	Yes	No	NA	Fry	2006	NA	NA	NA	NA	10	NA
509	Aphareus_rutilans	90	Reef	Lutjanidae	Perciformes	B	0.16	87.0004	FL	NA	0.26	NA	NA	Hoenig	NA	NA	NA	NA	NA	58.00026667	Yes	Yes	No	NA	Fry	2006	NA	NA	NA	NA	14	NA
510	Aphareus_rutilans	90	Reef	Lutjanidae	Perciformes	B	0.16	123	FL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82	Yes	Yes	No	NA	Martinez-Andrade	1988	NA	NA	NA	NA	NA	NA
511	Lutjanus_argentimaculatus	91	Reef	Lutjanidae	Perciformes	B	0.19	55.6	SL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.06666667	Yes	Yes	No	NA	Fry	2006	NA	NA	NA	NA	6	NA
512	Paracaesio_kusakarii	92	Reef	Lutjanidae	Perciformes	B	0.19	48.4	SL	NA	0.22	NA	NA	Hoenig	NA	NA	NA	NA	NA	32.26666667	Yes	Yes	No	NA	Fry	2006	NA	NA	NA	NA	9	NA
513	Paracaesio_stonei	93	Reef	Lutjanidae	Perciformes	B	0.39	34.5	SL	NA	0.26	NA	NA	Hoenig	NA	NA	NA	NA	NA	23	Yes	Yes	No	NA	Fry	2006	NA	NA	NA	NA	23	NA
514	Rhabdosargus_sarba	94	Reef	Sparidae	Perciformes	F	1.49	24.9	FL	-0.03	NA	NA	NA	Hoenig	NA	NA	23.7	2.1	NA	16.6	Yes	Yes	No	NA	Grandcourt	2011	NA	NA	NA	NA	408	Non_linear
515	Rhabdosargus_sarba	94	Reef	Sparidae	Perciformes	M	1.22	25.5	FL	-0.03	NA	NA	NA	Hoenig	NA	NA	NA	NA	NA	17	Yes	Yes	No	NA	Grandcourt	2011	NA	NA	NA	NA	292	Non_linear
516	Rhabdosargus_sarba	94	Reef	Sparidae	Perciformes	B	1.29	25.3	FL	-0.03	0.26	0.77	1.04	Hoenig	NA	NA	NA	NA	NA	16.86666667	Yes	Yes	No	NA	Grandcourt	2011	0.025	2.94	0	NA	700	Non_linear
517	Rhabdosargus_sarba	94	Reef	Sparidae	Perciformes	B	0.59	27.5405	FL	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.36033333	Yes	Yes	No	NA	Hesp	2004	NA	NA	NA	NA	NA	NA
518	Rhabdosargus_sarba	94	Reef	Sparidae	Perciformes	B	0.64	28.291	FL	-0.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.86066667	Yes	Yes	No	NA	Hesp	2004	NA	NA	NA	NA	NA	NA
